Date,Open,High,Low,Close,Adj Close,Volume
2020-03-31,152.4499969482422,156.4499969482422,151.50999450683594,152.57000732421875,147.6444854736328,562300
2020-04-01,152.72000122070312,153.02999877929688,147.02000427246094,148.4499969482422,143.65748596191406,572900
2020-04-02,146.3300018310547,148.25999450683594,141.5399932861328,141.85000610351562,137.2705535888672,729600
2020-04-03,139.10000610351562,140.69000244140625,134.24000549316406,134.8300018310547,130.47718811035156,693900
2020-04-06,139.8699951171875,147.17999267578125,138.91000366210938,147.00999450683594,142.2639923095703,547100
2020-04-07,150.5500030517578,151.4199981689453,146.0,146.47999572753906,141.75108337402344,514100
2020-04-08,150.69000244140625,155.0,150.0500030517578,154.00999450683594,149.03797912597656,345600
2020-04-09,154.0,158.60000610351562,152.83999633789062,157.0399932861328,151.9701690673828,331200
2020-04-13,157.47999572753906,157.60000610351562,152.50999450683594,153.4199981689453,148.467041015625,192000
2020-04-14,155.55999755859375,157.11000061035156,154.44000244140625,155.75999450683594,150.7314910888672,400400
2020-04-15,152.85000610351562,153.25999450683594,150.0,150.60000610351562,145.7381134033203,271700
2020-04-16,154.72000122070312,156.1999969482422,151.99000549316406,154.3000030517578,149.31863403320312,145800
2020-04-17,162.88999938964844,163.38999938964844,160.5749969482422,161.33999633789062,156.13133239746094,484700
2020-04-20,158.99000549316406,159.30999755859375,156.6300048828125,157.00999450683594,153.107421875,215400
2020-04-21,158.33999633789062,159.02000427246094,153.08999633789062,153.14999389648438,149.34336853027344,337700
2020-04-22,157.2899932861328,158.75,156.4499969482422,158.02000427246094,154.0923309326172,370300
2020-04-23,156.52999877929688,159.27999877929688,156.27999877929688,157.02000427246094,153.1171875,163900
2020-04-24,158.0,158.0,155.17999267578125,156.35000610351562,152.46383666992188,217300
2020-04-27,157.55999755859375,159.5,157.4600067138672,158.5,154.56039428710938,245800
2020-04-28,159.52999877929688,159.5500030517578,155.86000061035156,155.86000061035156,151.98602294921875,327000
2020-04-29,159.0,159.94000244140625,157.25,157.25,153.3414764404297,430800
2020-04-30,156.3699951171875,158.11500549316406,154.55499267578125,155.6199951171875,151.75198364257812,323200
2020-05-01,153.69000244140625,153.91000366210938,147.0800018310547,148.99000549316406,145.28677368164062,512800
2020-05-04,154.25999450683594,159.9199981689453,153.25999450683594,158.52999877929688,154.58966064453125,570500
2020-05-05,155.52999877929688,157.51499938964844,154.26499938964844,156.0399932861328,152.16152954101562,432800
2020-05-06,158.3300018310547,158.83999633789062,155.49000549316406,155.6999969482422,151.82998657226562,192100
2020-05-07,157.88999938964844,157.91000366210938,155.4600067138672,157.27999877929688,153.3707275390625,101700
2020-05-08,158.3300018310547,160.60000610351562,158.22999572753906,159.8699951171875,155.89634704589844,239000
2020-05-11,158.7100067138672,161.1699981689453,158.1999969482422,160.0500030517578,156.07188415527344,120700
2020-05-12,160.13999938964844,160.19000244140625,156.8800048828125,156.91000366210938,153.00991821289062,152500
2020-05-13,158.22999572753906,158.33999633789062,153.43499755859375,154.75999450683594,150.91334533691406,180100
2020-05-14,151.1999969482422,154.97999572753906,150.97000122070312,154.80999755859375,150.96209716796875,151800
2020-05-15,157.52000427246094,158.6699981689453,156.08999633789062,157.38999938964844,153.47799682617188,154000
2020-05-18,161.3800048828125,164.3000030517578,161.1699981689453,162.75999450683594,158.71450805664062,230100
2020-05-19,159.77000427246094,161.3699951171875,158.13999938964844,158.25,154.3166046142578,497000
2020-05-20,159.97000122070312,160.52000427246094,158.02000427246094,158.7899932861328,154.8431854248047,282100
2020-05-21,160.86000061035156,160.8699951171875,157.8249969482422,158.75999450683594,154.81393432617188,157900
2020-05-22,159.52999877929688,160.88099670410156,158.86000061035156,160.47999572753906,156.49118041992188,124000
2020-05-26,164.0800018310547,164.42999267578125,162.4600067138672,162.77999877929688,158.7340087890625,175500
2020-05-27,164.94000244140625,164.99000549316406,161.1199951171875,163.3699951171875,159.30935668945312,335600
2020-05-28,164.8000030517578,169.38999938964844,164.3000030517578,166.69000244140625,162.54684448242188,301500
2020-05-29,169.99000549316406,170.0800018310547,167.08999633789062,168.7100067138672,164.51663208007812,347200
2020-06-01,168.47999572753906,170.4199981689453,168.4499969482422,169.4499969482422,165.23822021484375,241800
2020-06-02,169.41000366210938,171.3699951171875,169.41000366210938,171.2100067138672,166.95449829101562,223100
2020-06-03,174.13999938964844,176.9600067138672,173.9499969482422,176.19000244140625,171.8107147216797,273900
2020-06-04,174.10000610351562,176.1999969482422,173.9499969482422,173.99000549316406,169.6654052734375,319100
2020-06-05,173.3000030517578,174.22000122070312,170.3800048828125,170.85000610351562,166.60345458984375,443300
2020-06-08,171.3300018310547,172.9499969482422,169.77000427246094,172.60000610351562,168.30992126464844,176700
2020-06-09,172.0399932861328,175.3300018310547,171.75,174.50999450683594,170.17245483398438,326900
2020-06-10,175.8000030517578,176.97999572753906,174.5399932861328,175.67999267578125,171.3133544921875,210800
2020-06-11,169.36000061035156,170.97999572753906,164.27999877929688,165.2899932861328,161.18162536621094,351700
2020-06-12,170.17999267578125,170.50999450683594,165.0,167.88999938964844,163.7169952392578,188900
2020-06-15,164.74000549316406,169.91000366210938,164.22999572753906,169.6999969482422,165.4820098876953,181100
2020-06-16,173.2899932861328,173.2899932861328,168.58999633789062,169.69000244140625,165.47227478027344,242100
2020-06-17,168.91000366210938,170.83999633789062,168.33999633789062,169.80999755859375,165.58926391601562,235000
2020-06-18,168.3699951171875,169.6300048828125,167.24000549316406,168.5800018310547,164.3898468017578,129200
2020-06-19,168.27000427246094,169.86000061035156,167.75,168.2100067138672,164.02903747558594,183700
2020-06-22,172.72000122070312,172.72000122070312,170.58999633789062,171.4499969482422,167.18850708007812,173000
2020-06-23,174.8300018310547,175.61000061035156,173.02999877929688,173.0500030517578,168.74876403808594,184500
2020-06-24,170.60000610351562,171.52000427246094,167.5,168.69000244140625,164.49710083007812,168500
2020-06-25,167.77999877929688,170.1699981689453,166.3300018310547,170.08999633789062,165.86231994628906,147800
2020-06-26,172.1699981689453,172.4250030517578,168.91000366210938,169.6199951171875,165.4040069580078,131300
2020-06-29,171.1699981689453,171.76699829101562,169.11000061035156,170.97999572753906,166.73020935058594,130900
2020-06-30,168.5,171.9499969482422,168.08999633789062,171.00999450683594,166.75946044921875,189300
2020-07-01,169.66000366210938,172.77000427246094,168.7899932861328,171.94000244140625,167.6663360595703,192600
2020-07-02,173.92999267578125,174.82000732421875,171.97999572753906,172.16000366210938,167.88088989257812,142200
2020-07-06,175.8000030517578,177.22000122070312,175.17999267578125,176.00999450683594,171.6351776123047,214000
2020-07-07,176.44000244140625,176.75,173.1999969482422,173.50999450683594,169.1973114013672,146600
2020-07-08,175.5800018310547,176.60000610351562,174.02000427246094,175.91000366210938,171.5376739501953,190100
2020-07-09,177.1999969482422,177.6300048828125,174.47999572753906,177.55999755859375,173.14666748046875,274200
2020-07-10,178.22000122070312,179.3000030517578,176.58999633789062,179.0,174.5508575439453,149400
2020-07-13,179.5,180.35000610351562,175.8699951171875,176.3300018310547,171.9472198486328,330800
2020-07-14,174.27000427246094,178.1699981689453,174.22000122070312,178.10000610351562,173.67324829101562,172600
2020-07-15,179.11000061035156,180.41799926757812,178.1999969482422,179.0,174.5508575439453,148700
2020-07-16,177.16000366210938,177.97999572753906,176.4600067138672,177.38999938964844,172.9808807373047,107000
2020-07-17,177.24000549316406,177.68699645996094,175.49000549316406,177.55999755859375,173.14666748046875,116200
2020-07-20,178.3000030517578,181.4149932861328,178.00999450683594,180.7899932861328,176.29635620117188,155400
2020-07-21,182.25999450683594,183.0500030517578,180.49000549316406,180.85000610351562,176.35487365722656,160700
2020-07-22,182.67999267578125,183.5,181.3300018310547,183.02999877929688,178.48069763183594,115500
2020-07-23,184.0,185.36000061035156,181.75999450683594,182.17999267578125,177.6518096923828,243700
2020-07-24,179.63999938964844,180.41000366210938,178.3000030517578,179.19000244140625,174.73614501953125,129400
2020-07-27,181.3300018310547,182.67999267578125,179.0050048828125,179.92999267578125,175.45774841308594,301900
2020-07-28,179.0,180.1649932861328,178.44000244140625,178.88999938964844,174.44357299804688,95400
2020-07-29,180.50999450683594,182.39999389648438,179.91000366210938,182.1999969482422,177.67132568359375,152900
2020-07-30,178.27999877929688,181.52999877929688,178.02999877929688,181.02000427246094,176.52066040039062,145300
2020-07-31,180.99000549316406,181.8300018310547,178.0500030517578,181.6999969482422,177.18374633789062,270900
2020-08-03,181.55999755859375,189.25999450683594,180.33999633789062,186.4499969482422,181.81568908691406,413300
2020-08-04,182.52999877929688,187.0850067138672,182.2100067138672,185.50999450683594,180.89906311035156,483300
2020-08-05,188.0,188.85000610351562,186.19000244140625,186.72999572753906,182.08872985839844,360500
2020-08-06,185.74000549316406,187.41000366210938,185.13999938964844,186.63999938964844,182.0009765625,126900
2020-08-07,186.5399932861328,187.27999877929688,184.47999572753906,185.9499969482422,181.32809448242188,119900
2020-08-10,183.8800048828125,184.8300018310547,182.77999877929688,184.25,179.6703643798828,149900
2020-08-11,187.8000030517578,189.2050018310547,185.32000732421875,185.49000549316406,180.8795623779297,229500
2020-08-12,191.05999755859375,193.8300018310547,190.6199951171875,192.6300048828125,187.84207153320312,369300
2020-08-13,193.7100067138672,196.52999877929688,193.5,194.32000732421875,189.49008178710938,245500
2020-08-14,194.80999755859375,195.41000366210938,193.1999969482422,194.3000030517578,189.4705810546875,228000
2020-08-17,195.8699951171875,198.5500030517578,195.80999755859375,197.19000244140625,192.2887420654297,223200
2020-08-18,199.0,199.6199951171875,196.1300048828125,196.3000030517578,191.42086791992188,139000
2020-08-19,197.10000610351562,197.10000610351562,194.42999267578125,194.7100067138672,189.87039184570312,152500
2020-08-20,192.4600067138672,195.44000244140625,192.1820068359375,195.02000427246094,190.17266845703125,114200
2020-08-21,191.6199951171875,194.6199951171875,191.5399932861328,193.80999755859375,188.9927520751953,127200
2020-08-24,197.3800048828125,197.3800048828125,194.9669952392578,195.42999267578125,190.5724639892578,101600
2020-08-25,198.27000427246094,198.2949981689453,195.47000122070312,197.30999755859375,192.40574645996094,87600
2020-08-26,196.05999755859375,199.97000122070312,196.0,199.2899932861328,194.33653259277344,215500
2020-08-27,198.4600067138672,198.5500030517578,194.30999755859375,195.50999450683594,190.65048217773438,189700
2020-08-28,196.11000061035156,196.7100067138672,195.2449951171875,196.3000030517578,191.42086791992188,91900
2020-08-31,195.67999267578125,196.17999267578125,194.27999877929688,194.75,189.9093780517578,102000
2020-09-01,194.22999572753906,195.66000366210938,193.55999755859375,195.57000732421875,190.70899963378906,164900
2020-09-02,197.5500030517578,197.5500030517578,195.00999450683594,196.69000244140625,191.80116271972656,304700
2020-09-03,196.10000610351562,196.10000610351562,190.0,190.97000122070312,186.22335815429688,313800
2020-09-04,191.9499969482422,192.9600067138672,187.13999938964844,191.74000549316406,186.97421264648438,137600
2020-09-08,186.5399932861328,190.58999633789062,185.83999633789062,185.83999633789062,181.22085571289062,222100
2020-09-09,189.02000427246094,191.7899932861328,188.67999267578125,189.4199981689453,184.71185302734375,161100
2020-09-10,190.0,191.197998046875,187.52999877929688,187.86000061035156,183.19064331054688,188400
2020-09-11,190.6999969482422,192.25,189.61000061035156,191.72000122070312,186.95469665527344,215800
2020-09-14,191.7899932861328,193.02000427246094,191.02000427246094,191.99000549316406,187.21798706054688,233800
2020-09-15,194.47000122070312,194.75999450683594,191.27499389648438,191.5800018310547,186.81817626953125,94500
2020-09-16,192.02999877929688,192.4199981689453,188.47000122070312,188.85000610351562,184.15603637695312,139100
2020-09-17,187.91000366210938,190.92999267578125,187.74000549316406,190.13999938964844,185.4139862060547,93100
2020-09-18,188.6699981689453,189.75999450683594,186.6999969482422,187.9199981689453,183.2491455078125,122000
2020-09-21,183.89999389648438,184.4199981689453,180.66000366210938,184.10000610351562,179.5240936279297,169500
2020-09-22,183.0500030517578,183.8800048828125,181.9739990234375,183.3000030517578,178.74398803710938,154300
2020-09-23,183.44000244140625,184.17999267578125,181.2899932861328,181.5800018310547,177.06674194335938,125100
2020-09-24,182.00999450683594,184.75999450683594,180.8000030517578,182.8300018310547,178.28567504882812,142800
2020-09-25,179.25,182.07000732421875,178.94000244140625,181.25,176.7449493408203,155500
2020-09-28,183.86000061035156,184.07000732421875,182.94000244140625,183.27999877929688,178.72447204589844,124900
2020-09-29,183.6300048828125,184.27000427246094,182.10000610351562,182.35000610351562,177.81759643554688,120600
2020-09-30,182.85000610351562,185.19500732421875,182.35000610351562,184.08999633789062,179.51434326171875,249800
2020-10-01,184.49000549316406,185.0800018310547,182.9199981689453,184.60000610351562,180.0116729736328,183600
2020-10-02,180.58999633789062,182.46499633789062,180.55499267578125,180.8699951171875,176.37437438964844,186800
2020-10-05,181.25,182.75,180.63999938964844,182.6300048828125,178.09063720703125,133300
2020-10-06,181.2899932861328,181.49000549316406,176.02999877929688,176.49000549316406,172.10324096679688,345200
2020-10-07,180.5399932861328,184.61000061035156,180.47999572753906,183.39999389648438,178.8414764404297,441100
2020-10-08,182.27999877929688,182.8300018310547,180.97000122070312,181.32000732421875,176.81320190429688,212900
2020-10-09,181.7899932861328,183.39999389648438,181.22000122070312,182.83999633789062,178.29541015625,140100
2020-10-12,184.74000549316406,185.58999633789062,184.1199951171875,184.89999389648438,180.30421447753906,159000
2020-10-13,185.8000030517578,185.8000030517578,183.50999450683594,184.19000244140625,179.6118621826172,119200
2020-10-14,185.99000549316406,186.86000061035156,183.88499450683594,185.75999450683594,181.14283752441406,259300
2020-10-15,181.74000549316406,188.6199951171875,181.72999572753906,187.7100067138672,183.04437255859375,542600
2020-10-16,191.05999755859375,194.32000732421875,190.8800048828125,192.52000427246094,187.7348175048828,500400
2020-10-19,192.52999877929688,193.0,188.82000732421875,189.3699951171875,184.66311645507812,285000
2020-10-20,192.33999633789062,194.3699951171875,191.9199981689453,192.5399932861328,187.7543182373047,182400
2020-10-21,189.77999877929688,192.08999633789062,189.3300018310547,189.92999267578125,185.2091827392578,221600
2020-10-22,189.1999969482422,191.7899932861328,188.66000366210938,190.10000610351562,185.37496948242188,306600
2020-10-23,190.50999450683594,190.9600067138672,188.49000549316406,189.97000122070312,185.24818420410156,204700
2020-10-26,186.05999755859375,186.64999389648438,184.38999938964844,185.4199981689453,180.81129455566406,223000
2020-10-27,186.7100067138672,186.7100067138672,184.8300018310547,185.33999633789062,180.7332763671875,240100
2020-10-28,179.1199951171875,180.55999755859375,177.0,177.1199951171875,172.7175750732422,395400
2020-10-29,177.10000610351562,179.84500122070312,176.28700256347656,178.57000732421875,174.13156127929688,190600
2020-10-30,178.41000366210938,179.3000030517578,176.7100067138672,178.4199981689453,173.9852752685547,228500
2020-11-02,180.6999969482422,183.77999877929688,180.69000244140625,183.17999267578125,178.62696838378906,337600
2020-11-03,192.99000549316406,198.1999969482422,191.65499877929688,196.00999450683594,191.13807678222656,671100
2020-11-04,202.10000610351562,203.2899932861328,199.6999969482422,202.1999969482422,197.17420959472656,491300
2020-11-05,204.17999267578125,207.25999450683594,203.4499969482422,207.08999633789062,201.9426727294922,379400
2020-11-06,207.0,208.94000244140625,206.5,208.0,202.83006286621094,481600
2020-11-09,212.6999969482422,213.47999572753906,205.3699951171875,205.8000030517578,200.68475341796875,399200
2020-11-10,203.4600067138672,205.58999633789062,202.35000610351562,204.60000610351562,199.51455688476562,194200
2020-11-11,207.82000732421875,210.05999755859375,207.82000732421875,209.27000427246094,204.0684814453125,195900
2020-11-12,208.85000610351562,209.1999969482422,204.0399932861328,205.47999572753906,200.37269592285156,295500
2020-11-13,208.05999755859375,208.50999450683594,205.5,206.69000244140625,201.5526123046875,777800
2020-11-16,208.5,208.9199981689453,205.6999969482422,207.6699981689453,202.50823974609375,274100
2020-11-17,210.7100067138672,212.00999450683594,209.61000061035156,210.35000610351562,205.12164306640625,302400
2020-11-18,214.50999450683594,215.47999572753906,212.7899932861328,214.02999877929688,208.7101593017578,443700
2020-11-19,212.4600067138672,214.1699981689453,211.89999389648438,214.1699981689453,208.84669494628906,195500
2020-11-20,211.9199981689453,212.75,209.02999877929688,209.74000549316406,204.5268096923828,200200
2020-11-23,210.64999389648438,211.19000244140625,207.89199829101562,209.9600067138672,204.7413330078125,191900
2020-11-24,210.0,211.6199951171875,208.64999389648438,210.3000030517578,205.07289123535156,243100
2020-11-25,211.27999877929688,213.0800018310547,210.8300018310547,212.38999938964844,207.11093139648438,144100
2020-11-27,212.74000549316406,213.6699981689453,212.61000061035156,212.74000549316406,207.45223999023438,150300
2020-11-30,214.55999755859375,214.55999755859375,210.6999969482422,211.11000061035156,205.8627471923828,258400
2020-12-01,212.58999633789062,214.9499969482422,212.33999633789062,214.38999938964844,209.06121826171875,255500
2020-12-02,213.57000732421875,215.19000244140625,212.25999450683594,214.77000427246094,209.43177795410156,169400
2020-12-03,215.39999389648438,216.5,214.6999969482422,215.35000610351562,209.9973602294922,274400
2020-12-04,212.1999969482422,212.75999450683594,209.8489990234375,210.33999633789062,205.11187744140625,555100
2020-12-07,209.80999755859375,211.89500427246094,209.47000122070312,210.66000366210938,205.42393493652344,251200
2020-12-08,210.52000427246094,215.94000244140625,210.5,214.0,208.680908203125,244000
2020-12-09,216.67999267578125,217.49000549316406,213.55999755859375,214.9499969482422,209.6072998046875,285900
2020-12-10,213.42999267578125,215.1649932861328,212.22500610351562,213.92999267578125,208.61265563964844,268400
2020-12-11,213.07000732421875,215.3699951171875,212.8000030517578,214.88999938964844,209.5487823486328,217400
2020-12-14,217.35000610351562,218.72000122070312,215.7899932861328,216.39999389648438,211.02125549316406,233800
2020-12-15,220.24000549316406,222.0500030517578,219.5,221.02999877929688,215.5361785888672,256400
2020-12-16,223.61000061035156,223.6300048828125,221.52999877929688,222.19000244140625,216.66734313964844,297600
2020-12-17,223.72000122070312,225.8800048828125,223.24000549316406,223.72999572753906,218.16905212402344,264900
2020-12-18,226.02000427246094,226.36000061035156,224.5399932861328,225.72999572753906,220.11935424804688,179300
2020-12-21,220.9600067138672,225.2899932861328,219.94000244140625,224.63999938964844,219.0564422607422,290600
2020-12-22,225.47999572753906,229.0,224.8000030517578,227.5399932861328,221.8843536376953,279600
2020-12-23,228.17999267578125,228.9199981689453,224.94000244140625,225.33999633789062,219.73904418945312,281700
2020-12-24,225.00999450683594,226.0,223.77999877929688,225.52999877929688,219.92433166503906,53800
2020-12-28,229.44000244140625,229.6649932861328,227.6300048828125,228.61000061035156,222.9277801513672,194600
2020-12-29,233.66000366210938,233.66000366210938,229.41000366210938,229.63999938964844,223.9321746826172,350300
2020-12-30,233.00999450683594,233.38999938964844,228.6959991455078,229.69000244140625,223.98094177246094,225300
2020-12-31,229.02000427246094,230.10000610351562,227.0399932861328,229.52000427246094,223.81517028808594,134400
2021-01-04,231.66000366210938,232.30999755859375,225.91000366210938,227.00999450683594,221.3675537109375,324800
2021-01-05,226.02000427246094,228.17999267578125,225.5,226.0800018310547,220.46066284179688,276700
2021-01-06,221.3300018310547,223.74000549316406,221.1199951171875,221.75,216.23829650878906,324200
2021-01-07,221.00999450683594,222.38999938964844,220.125,222.10000610351562,216.57958984375,283200
2021-01-08,219.58999633789062,220.85000610351562,216.55999755859375,217.97000122070312,212.55224609375,684200
2021-01-11,215.52000427246094,219.6999969482422,215.21600341796875,217.9600067138672,212.54251098632812,616100
2021-01-12,216.60000610351562,219.33999633789062,215.92999267578125,217.9600067138672,212.54251098632812,227000
2021-01-13,220.3800048828125,221.94000244140625,219.27999877929688,221.69000244140625,216.17977905273438,263800
2021-01-14,219.5399932861328,220.6699981689453,215.25,216.16000366210938,210.7872314453125,324900
2021-01-15,214.82000732421875,215.13999938964844,209.75999450683594,210.07000732421875,204.84860229492188,336300
2021-01-19,211.49000549316406,211.49000549316406,208.41000366210938,210.42999267578125,205.19964599609375,248600
2021-01-20,211.52000427246094,214.0850067138672,211.22999572753906,213.64999389648438,208.339599609375,167600
2021-01-21,213.41000366210938,217.1199951171875,213.0,216.13999938964844,210.76773071289062,310400
2021-01-22,213.80999755859375,214.4949951171875,210.7899932861328,212.07000732421875,206.79888916015625,276500
2021-01-25,211.6300048828125,211.9199981689453,208.6699981689453,210.16000366210938,204.93637084960938,452700
2021-01-26,211.0800018310547,211.64999389648438,208.30999755859375,208.5,203.31761169433594,449500
2021-01-27,206.52000427246094,209.3300018310547,203.8000030517578,207.25,202.09869384765625,385900
2021-01-28,208.19000244140625,208.7899932861328,206.47000122070312,206.97999572753906,201.83541870117188,550200
2021-01-29,209.5,210.20599365234375,206.9600067138672,208.17999267578125,203.0055694580078,429400
2021-02-01,212.49000549316406,217.72000122070312,211.8000030517578,216.99000549316406,211.59658813476562,582200
2021-02-02,211.08999633789062,212.88999938964844,204.72000122070312,207.7899932861328,202.62527465820312,1005300
2021-02-03,201.69000244140625,201.8350067138672,194.24000549316406,200.0,195.0288848876953,1991000
2021-02-04,200.0800018310547,204.0800018310547,200.0,201.3300018310547,196.32582092285156,574700
2021-02-05,203.8699951171875,204.08999633789062,201.69000244140625,202.67999267578125,197.64227294921875,215000
2021-02-08,207.5,209.00999450683594,206.61000061035156,208.67999267578125,203.49314880371094,313200
2021-02-09,208.36000061035156,209.5500030517578,207.88999938964844,209.17999267578125,203.980712890625,204700
2021-02-10,208.75,209.0399932861328,206.49000549316406,207.14999389648438,202.0011749267578,150800
2021-02-11,205.4499969482422,205.82000732421875,203.60000610351562,204.92999267578125,199.8363494873047,169200
2021-02-12,204.02999877929688,205.83700561523438,203.42999267578125,205.35000610351562,200.24591064453125,146600
2021-02-16,203.47999572753906,203.66000366210938,201.55999755859375,201.97000122070312,196.94992065429688,230100
2021-02-17,198.25999450683594,200.52000427246094,198.00999450683594,199.92999267578125,194.96063232421875,303900
2021-02-18,199.08999633789062,199.94000244140625,197.4600067138672,199.4499969482422,194.49256896972656,318400
