Date,Open,High,Low,Close,Adj Close,Volume
2024-03-06,900.530029296875,908.6599731445312,895.0800170898438,906.6400146484375,901.7835083007812,302100
2024-03-07,910.0,912.989990234375,898.47998046875,906.0599975585938,901.2066040039062,347200
2024-03-08,912.0,913.5900268554688,905.4500122070312,910.0999755859375,905.2249145507812,408700
2024-03-11,905.3099975585938,907.02001953125,883.780029296875,893.5599975585938,888.7735595703125,359100
2024-03-12,893.5599975585938,900.4000244140625,888.2100219726562,892.8099975585938,888.027587890625,383000
2024-03-13,883.5,885.4099731445312,865.5800170898438,867.22998046875,862.5845947265625,810500
2024-03-14,865.77001953125,870.6300048828125,850.02001953125,864.719970703125,860.0880126953125,691000
2024-03-15,860.989990234375,865.239990234375,848.1599731445312,850.3900146484375,845.8347778320312,1090300
2024-03-18,860.0999755859375,862.0,853.1500244140625,860.6500244140625,856.0398559570312,464600
2024-03-19,859.0700073242188,859.0700073242188,841.0,844.5800170898438,840.055908203125,867200
2024-03-20,801.0,837.4299926757812,796.9000244140625,824.8800048828125,820.46142578125,2372300
2024-03-21,825.0,825.0,804.8300170898438,811.6400146484375,807.2923583984375,1301600
2024-03-22,807.2100219726562,809.719970703125,798.9299926757812,800.969970703125,796.6795043945312,1087500
2024-03-25,785.1599731445312,806.5399780273438,785.1599731445312,792.52001953125,788.2747802734375,1323500
2024-03-26,792.3200073242188,805.5499877929688,792.3200073242188,800.0700073242188,795.7843627929688,930700
2024-03-27,809.0999755859375,816.9600219726562,800.6900024414062,815.3099975585938,810.9426879882812,945100
2024-03-28,818.8699951171875,827.4299926757812,813.0,825.3300170898438,820.9090576171875,789200
2024-04-01,826.0,826.8599853515625,797.6199951171875,800.0499877929688,795.764404296875,674300
2024-04-02,793.989990234375,797.9099731445312,788.6500244140625,792.6699829101562,788.4239501953125,551500
2024-04-03,790.5499877929688,798.0900268554688,785.280029296875,788.9099731445312,784.68408203125,442600
2024-04-04,788.9099731445312,795.6799926757812,778.6500244140625,781.0399780273438,776.8562622070312,469400
2024-04-05,781.5900268554688,789.9099731445312,780.0700073242188,784.4099731445312,780.2081909179688,446500
2024-04-08,783.27001953125,789.72998046875,782.0,788.1900024414062,783.9679565429688,607700
2024-04-09,794.0,801.9199829101562,786.1300048828125,801.239990234375,796.9480590820312,578500
2024-04-10,782.6599731445312,786.8699951171875,772.1400146484375,775.969970703125,771.8134155273438,758700
2024-04-11,779.3800048828125,779.97998046875,770.1599731445312,773.8200073242188,769.6749267578125,532000
2024-04-12,765.1799926757812,770.8499755859375,759.3400268554688,764.0499877929688,759.957275390625,498200
2024-04-15,761.1500244140625,768.8300170898438,740.9500122070312,744.1099853515625,740.1240844726562,574800
2024-04-16,745.5700073242188,747.5999755859375,733.25,742.1400146484375,738.1646728515625,579900
2024-04-17,743.5499877929688,746.780029296875,734.25,734.5599975585938,730.625244140625,510800
2024-04-18,736.1099853515625,747.1599731445312,731.5399780273438,739.8499755859375,735.8869018554688,483500
2024-04-19,743.75,748.3699951171875,736.239990234375,748.0,743.9932861328125,611900
2024-04-22,752.4000244140625,755.8900146484375,745.0,754.739990234375,750.6971435546875,687400
2024-04-23,761.0800170898438,764.3400268554688,751.3900146484375,761.9000244140625,757.81884765625,662900
2024-04-24,755.5900268554688,768.25,754.5399780273438,756.8400268554688,752.7859497070312,776000
2024-04-25,743.5999755859375,746.4099731445312,735.0,738.3499755859375,734.3948974609375,812600
2024-04-26,735.7100219726562,743.9400024414062,730.469970703125,731.6099853515625,727.6910400390625,779500
2024-04-29,738.9500122070312,738.9500122070312,719.1799926757812,726.3400268554688,722.4492797851562,1002900
2024-04-30,720.0800170898438,724.27001953125,706.47998046875,711.1099853515625,707.3008422851562,1090500
2024-05-01,709.0499877929688,712.9600219726562,694.3800048828125,695.3300170898438,691.6054077148438,943900
2024-05-02,703.77001953125,704.9199829101562,693.1099853515625,698.7000122070312,694.9573364257812,1029600
2024-05-03,716.4099731445312,730.239990234375,697.989990234375,700.1799926757812,696.4293823242188,762400
2024-05-06,708.989990234375,708.989990234375,688.0700073242188,693.72998046875,690.013916015625,799000
2024-05-07,698.2100219726562,715.6099853515625,692.8099975585938,711.8699951171875,708.0567626953125,629200
2024-05-08,701.3599853515625,703.1799926757812,684.1400146484375,692.7100219726562,688.9994506835938,876100
2024-05-09,778.0,800.0,761.030029296875,772.4299926757812,768.2923583984375,2353500
2024-05-10,760.5499877929688,779.0,752.8699951171875,757.6799926757812,753.6213989257812,975400
2024-05-13,760.4600219726562,777.6900024414062,755.4500122070312,776.8900146484375,772.728515625,652000
2024-05-14,778.0,796.530029296875,772.989990234375,789.8200073242188,785.5892333984375,905300
2024-05-15,800.3200073242188,812.52001953125,796.4099731445312,809.6799926757812,805.3428344726562,987000
2024-05-16,812.97998046875,813.2999877929688,794.4600219726562,799.5,795.2174072265625,609000
2024-05-17,800.8200073242188,806.0700073242188,796.6199951171875,799.8300170898438,795.545654296875,543400
2024-05-20,795.25,801.9600219726562,791.1900024414062,795.280029296875,791.02001953125,463800
2024-05-21,791.75,796.739990234375,788.1400146484375,792.239990234375,792.239990234375,539400
2024-05-22,792.8599853515625,797.3499755859375,778.6300048828125,781.4600219726562,781.4600219726562,426700
2024-05-23,784.6599731445312,788.3599853515625,767.260009765625,767.530029296875,767.530029296875,491700
2024-05-24,770.3300170898438,774.5999755859375,765.2899780273438,766.1199951171875,766.1199951171875,294600
2024-05-28,768.9600219726562,775.8599853515625,764.6300048828125,768.7100219726562,768.7100219726562,516400
2024-05-29,765.4600219726562,772.8400268554688,759.780029296875,760.02001953125,760.02001953125,357200
2024-05-30,771.239990234375,771.5399780273438,759.3900146484375,760.6300048828125,760.6300048828125,381600
2024-05-31,761.8499755859375,768.5499877929688,756.72998046875,762.97998046875,762.97998046875,1066500
2024-06-03,766.6599731445312,768.9199829101562,750.0599975585938,751.4600219726562,751.4600219726562,451600
2024-06-04,755.239990234375,769.4000244140625,749.1799926757812,764.6799926757812,764.6799926757812,461900
2024-06-05,766.989990234375,768.3599853515625,758.469970703125,758.6099853515625,758.6099853515625,380400
2024-06-06,756.6799926757812,763.4600219726562,749.6699829101562,762.8300170898438,762.8300170898438,603500
2024-06-07,750.010009765625,757.0499877929688,747.0,753.3900146484375,753.3900146484375,378400
2024-06-10,748.4099731445312,766.010009765625,747.6500244140625,762.530029296875,762.530029296875,406700
2024-06-11,759.780029296875,766.0,756.260009765625,760.280029296875,760.280029296875,364700
2024-06-12,774.6099853515625,777.75,759.4400024414062,761.4500122070312,761.4500122070312,447800
2024-06-13,763.02001953125,774.510009765625,762.1500244140625,766.5999755859375,766.5999755859375,366100
2024-06-14,768.3200073242188,771.0499877929688,761.6599731445312,766.260009765625,766.260009765625,275600
2024-06-17,765.0599975585938,769.5999755859375,760.0,762.3800048828125,762.3800048828125,285300
2024-06-18,768.3300170898438,774.9199829101562,763.0700073242188,773.8400268554688,773.8400268554688,385300
2024-06-20,773.0,774.8099975585938,762.3400268554688,763.5999755859375,763.5999755859375,369600
2024-06-21,763.2000122070312,766.7000122070312,757.760009765625,765.0,765.0,984800
2024-06-24,767.3599853515625,769.9299926757812,751.5900268554688,752.2000122070312,752.2000122070312,559000
2024-06-25,753.010009765625,753.2100219726562,735.5800170898438,742.8599853515625,742.8599853515625,662700
2024-06-26,737.010009765625,746.4000244140625,735.97998046875,741.8699951171875,741.8699951171875,654900
2024-06-27,744.5800170898438,752.739990234375,741.75,751.9600219726562,751.9600219726562,380100
2024-06-28,756.9500122070312,761.9500122070312,753.5900268554688,756.5999755859375,756.5999755859375,1146800
2024-07-01,756.3400268554688,762.1400146484375,751.0499877929688,759.6799926757812,759.6799926757812,387700
2024-07-02,761.5599975585938,767.1500244140625,753.2000122070312,756.3800048828125,756.3800048828125,372100
2024-07-03,759.1400146484375,759.1400146484375,747.6699829101562,749.0,749.0,236200
2024-07-05,750.3699951171875,755.0999755859375,746.72998046875,754.489990234375,754.489990234375,371400
2024-07-08,753.6900024414062,760.1099853515625,750.1699829101562,756.9199829101562,756.9199829101562,292000
2024-07-09,759.0900268554688,769.77001953125,751.5499877929688,766.8300170898438,766.8300170898438,338900
2024-07-10,770.719970703125,778.9299926757812,761.1900024414062,775.9600219726562,775.9600219726562,325600
2024-07-11,785.510009765625,803.219970703125,784.5,797.7999877929688,797.7999877929688,459300
2024-07-12,801.8099975585938,814.239990234375,797.2999877929688,804.8400268554688,804.8400268554688,466200
2024-07-15,806.6199951171875,809.5999755859375,795.3400268554688,804.6599731445312,804.6599731445312,306600
2024-07-16,810.0,813.719970703125,797.4500122070312,812.6199951171875,812.6199951171875,261200
2024-07-17,810.0,819.4099731445312,799.1699829101562,803.1400146484375,803.1400146484375,397100
2024-07-18,801.8400268554688,812.3200073242188,792.9400024414062,795.0700073242188,795.0700073242188,339500
2024-07-19,796.010009765625,800.0,783.3099975585938,786.8200073242188,786.8200073242188,234300
2024-07-22,786.8200073242188,799.969970703125,783.3200073242188,798.8599853515625,798.8599853515625,266200
2024-07-23,806.2999877929688,812.8699951171875,800.27001953125,802.969970703125,802.969970703125,243100
2024-07-24,802.0,807.0700073242188,790.0,794.1500244140625,794.1500244140625,353100
2024-07-25,797.2999877929688,801.739990234375,767.27001953125,769.3099975585938,769.3099975585938,538000
2024-07-26,769.3099975585938,779.97998046875,766.8699951171875,772.4299926757812,772.4299926757812,541000
2024-07-29,771.5499877929688,783.1300048828125,768.0700073242188,776.5499877929688,776.5499877929688,399100
2024-07-30,776.5499877929688,784.3499755859375,768.1300048828125,768.77001953125,768.77001953125,665300
2024-07-31,778.27001953125,799.530029296875,770.5499877929688,790.239990234375,790.239990234375,718700
2024-08-01,792.5,813.8599853515625,792.5,811.1799926757812,811.1799926757812,622700
2024-08-02,810.719970703125,814.9500122070312,798.6799926757812,806.6500244140625,806.6500244140625,379100
2024-08-05,800.8099975585938,800.8099975585938,764.1099853515625,768.239990234375,768.239990234375,675400
2024-08-06,767.52001953125,791.280029296875,763.489990234375,784.6099853515625,784.6099853515625,410400
2024-08-07,783.8599853515625,799.989990234375,779.1500244140625,780.2899780273438,780.2899780273438,695000
2024-08-08,775.739990234375,812.75,772.0,809.47998046875,809.47998046875,716700
2024-08-09,811.9500122070312,823.3400268554688,804.3699951171875,818.8800048828125,818.8800048828125,365900
2024-08-12,815.0,820.0,803.280029296875,819.0900268554688,819.0900268554688,409000
2024-08-13,825.0,831.469970703125,820.989990234375,829.6400146484375,829.6400146484375,429200
2024-08-14,831.75,843.27001953125,828.8099975585938,841.489990234375,841.489990234375,566500
2024-08-15,838.1500244140625,839.0499877929688,827.1400146484375,830.0800170898438,830.0800170898438,553500
2024-08-16,825.7999877929688,831.7000122070312,821.0,828.6599731445312,828.6599731445312,371700
